#proteinId	gotermId	goName	gotermType	goAcc
4899	3546	transporter activity	molecular_function	GO:0005215
4899	4927	transport	biological_process	GO:0006810
4899	9321	integral to membrane	cellular_component	GO:0016021
4900	9320	membrane	cellular_component	GO:0016020
4902	3752	phospholipid binding	molecular_function	GO:0005543
4904	2227	structural constituent of ribosome	molecular_function	GO:0003735
4904	3827	intracellular	cellular_component	GO:0005622
4904	4025	ribosome	cellular_component	GO:0005840
4904	4556	translation	biological_process	GO:0006412
4905	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
4906	2196	transcription factor activity	molecular_function	GO:0003700
4906	3838	nucleus	cellular_component	GO:0005634
4906	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4906	5939	zinc ion binding	molecular_function	GO:0008270
4906	2176	DNA binding	molecular_function	GO:0003677
4906	4499	transcription	biological_process	GO:0006350
4906	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
4907	2196	transcription factor activity	molecular_function	GO:0003700
4907	3838	nucleus	cellular_component	GO:0005634
4907	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4907	19030	sequence-specific DNA binding	molecular_function	GO:0043565
4907	21401	protein dimerization activity	molecular_function	GO:0046983
4911	3727	protein binding	molecular_function	GO:0005515
4911	5939	zinc ion binding	molecular_function	GO:0008270
4912	4283	electron transport	biological_process	GO:0006118
4912	12251	heme binding	molecular_function	GO:0020037
4912	21336	transition metal ion binding	molecular_function	GO:0046914
4912	9710	oxidoreductase activity	molecular_function	GO:0016491
4912	13044	molybdenum ion binding	molecular_function	GO:0030151
4912	7278	nitrate reductase (NADH) activity	molecular_function	GO:0009703
4913	4758	lipid metabolic process	biological_process	GO:0006629
4913	5830	metabolic process	biological_process	GO:0008152
4914	4283	electron transport	biological_process	GO:0006118
4914	12251	heme binding	molecular_function	GO:0020037
4914	21336	transition metal ion binding	molecular_function	GO:0046914
4914	9710	oxidoreductase activity	molecular_function	GO:0016491
4914	13044	molybdenum ion binding	molecular_function	GO:0030151
4914	7278	nitrate reductase (NADH) activity	molecular_function	GO:0009703
4915	2888	monooxygenase activity	molecular_function	GO:0004497
4915	3721	iron ion binding	molecular_function	GO:0005506
4915	4283	electron transport	biological_process	GO:0006118
4915	12251	heme binding	molecular_function	GO:0020037
4916	4758	lipid metabolic process	biological_process	GO:0006629
4916	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
4917	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4917	4143	carbohydrate metabolic process	biological_process	GO:0005975
4918	2176	DNA binding	molecular_function	GO:0003677
4919	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
4920	3727	protein binding	molecular_function	GO:0005515
4920	3736	ATP binding	molecular_function	GO:0005524
4920	19405	cellular protein metabolic process	biological_process	GO:0044267
4920	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
4920	20924	phosphatidylinositol metabolic process	biological_process	GO:0046488
4920	5939	zinc ion binding	molecular_function	GO:0008270
4920	279	1-phosphatidylinositol-3-phosphate 5-kinase activity	molecular_function	GO:0000285
4921	281	magnesium ion binding	molecular_function	GO:0000287
4921	3109	pyruvate kinase activity	molecular_function	GO:0004743
4921	4261	glycolysis	biological_process	GO:0006096
4921	13801	potassium ion binding	molecular_function	GO:0030955
4921	2290	catalytic activity	molecular_function	GO:0003824
4927	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
4927	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
4927	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
4927	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
4928	2227	structural constituent of ribosome	molecular_function	GO:0003735
4928	3827	intracellular	cellular_component	GO:0005622
4928	4025	ribosome	cellular_component	GO:0005840
4928	4556	translation	biological_process	GO:0006412
4930	5830	metabolic process	biological_process	GO:0008152
4930	9710	oxidoreductase activity	molecular_function	GO:0016491
4930	2893	kynurenine 3-monooxygenase activity	molecular_function	GO:0004502
4931	4639	proteolysis	biological_process	GO:0006508
4931	5907	metalloexopeptidase activity	molecular_function	GO:0008235
4931	2669	methionyl aminopeptidase activity	molecular_function	GO:0004239
4932	3546	transporter activity	molecular_function	GO:0005215
4932	4927	transport	biological_process	GO:0006810
4932	9321	integral to membrane	cellular_component	GO:0016021
4933	5939	zinc ion binding	molecular_function	GO:0008270
4933	3724	calcium ion binding	molecular_function	GO:0005509
4933	3722	copper ion binding	molecular_function	GO:0005507
4935	5323	intracellular signaling cascade	biological_process	GO:0007242
4935	9320	membrane	cellular_component	GO:0016020
4936	3736	ATP binding	molecular_function	GO:0005524
4936	10082	ATPase activity	molecular_function	GO:0016887
4936	162	nucleotide binding	molecular_function	GO:0000166
4936	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
4937	6667	biosynthetic process	biological_process	GO:0009058
4937	10042	1-aminocyclopropane-1-carboxylate synthase activity	molecular_function	GO:0016847
4937	2290	catalytic activity	molecular_function	GO:0003824
4937	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
4937	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
4937	11021	6-aminohexanoate transaminase activity	molecular_function	GO:0018719
4937	19210	N2-acetyl-L-lysine aminotransferase activity	molecular_function	GO:0043746
4937	19224	acetyldiaminopimelate aminotransferase activity	molecular_function	GO:0043760
4937	19304	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity	molecular_function	GO:0043840
4937	21005	aspartate-2-keto-4-methylthiobutyrate transaminase activity	molecular_function	GO:0046571
4938	2290	catalytic activity	molecular_function	GO:0003824
4938	5830	metabolic process	biological_process	GO:0008152
4938	21494	Photinus-luciferin 4-monooxygenase (ATP-hydrolyzing) activity	molecular_function	GO:0047077
4939	2403	NAD+ ADP-ribosyltransferase activity	molecular_function	GO:0003950
4940	2175	nucleic acid binding	molecular_function	GO:0003676
4940	3827	intracellular	cellular_component	GO:0005622
4940	5939	zinc ion binding	molecular_function	GO:0008270
4942	2196	transcription factor activity	molecular_function	GO:0003700
4942	3838	nucleus	cellular_component	GO:0005634
4942	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4942	5939	zinc ion binding	molecular_function	GO:0008270
4942	2176	DNA binding	molecular_function	GO:0003677
4942	4499	transcription	biological_process	GO:0006350
4944	3145	superoxide dismutase activity	molecular_function	GO:0004784
4944	4918	superoxide metabolic process	biological_process	GO:0006801
4944	21295	metal ion binding	molecular_function	GO:0046872
4948	9321	integral to membrane	cellular_component	GO:0016021
4952	9985	hydrolase activity	molecular_function	GO:0016787
4953	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4953	4143	carbohydrate metabolic process	biological_process	GO:0005975
4955	2290	catalytic activity	molecular_function	GO:0003824
4955	3708	binding	molecular_function	GO:0005488
4955	5830	metabolic process	biological_process	GO:0008152
4955	9837	protochlorophyllide reductase activity	molecular_function	GO:0016630
4956	5830	metabolic process	biological_process	GO:0008152
4956	9710	oxidoreductase activity	molecular_function	GO:0016491
4956	21295	metal ion binding	molecular_function	GO:0046872
4956	2466	alcohol dehydrogenase activity	molecular_function	GO:0004022
4956	2467	alcohol dehydrogenase activity, metal ion-independent	molecular_function	GO:0004023
4956	2468	alcohol dehydrogenase activity, zinc-dependent	molecular_function	GO:0004024
4956	2469	alcohol dehydrogenase activity, iron-dependent	molecular_function	GO:0004025
4960	2196	transcription factor activity	molecular_function	GO:0003700
4960	3838	nucleus	cellular_component	GO:0005634
4960	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4960	5939	zinc ion binding	molecular_function	GO:0008270
4962	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
4962	4639	proteolysis	biological_process	GO:0006508
4963	3930	cytoplasm	cellular_component	GO:0005737
4963	5020	autophagy	biological_process	GO:0006914
4964	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
4965	2196	transcription factor activity	molecular_function	GO:0003700
4965	3838	nucleus	cellular_component	GO:0005634
4965	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4965	5939	zinc ion binding	molecular_function	GO:0008270
4968	3727	protein binding	molecular_function	GO:0005515
4968	5939	zinc ion binding	molecular_function	GO:0008270
4970	5830	metabolic process	biological_process	GO:0008152
4970	9831	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	molecular_function	GO:0016624
4970	3105	pyruvate dehydrogenase (acetyl-transferring) activity	molecular_function	GO:0004739
4972	3827	intracellular	cellular_component	GO:0005622
4972	12091	rRNA binding	molecular_function	GO:0019843
4972	2216	RNA binding	molecular_function	GO:0003723
4974	2980	phosphatidate cytidylyltransferase activity	molecular_function	GO:0004605
4974	6286	phospholipid biosynthetic process	biological_process	GO:0008654
4974	9320	membrane	cellular_component	GO:0016020
4975	6102	phosphofructokinase activity	molecular_function	GO:0008443
4975	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
4975	6438	cobinamide kinase activity	molecular_function	GO:0008819
4975	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
4975	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
4975	11022	phenol kinase activity	molecular_function	GO:0018720
4975	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
4975	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
4975	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
4975	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
4975	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
4975	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
4975	19235	cytidine kinase activity	molecular_function	GO:0043771
4975	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
4975	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
4975	24976	polynucleotide kinase activity	molecular_function	GO:0051731
4975	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
4975	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
4976	2770	glutathione transferase activity	molecular_function	GO:0004364
4978	3708	binding	molecular_function	GO:0005488
4980	5939	zinc ion binding	molecular_function	GO:0008270
4980	9985	hydrolase activity	molecular_function	GO:0016787
4980	2290	catalytic activity	molecular_function	GO:0003824
4980	2569	cytosine deaminase activity	molecular_function	GO:0004131
4981	2745	glucan 1,4-alpha-glucosidase activity	molecular_function	GO:0004339
4984	9985	hydrolase activity	molecular_function	GO:0016787
4984	6425	carboxymethylenebutenolidase activity	molecular_function	GO:0008806
4985	9320	membrane	cellular_component	GO:0016020
4985	242	delta24(24-1) sterol reductase activity	molecular_function	GO:0000246
4986	3727	protein binding	molecular_function	GO:0005515
4986	5939	zinc ion binding	molecular_function	GO:0008270
4987	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
4987	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
4988	4993	regulation of pH	biological_process	GO:0006885
4988	8649	solute:hydrogen antiporter activity	molecular_function	GO:0015299
4988	9321	integral to membrane	cellular_component	GO:0016021
4989	2175	nucleic acid binding	molecular_function	GO:0003676
4989	2914	ribonuclease H activity	molecular_function	GO:0004523
4990	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
4990	4143	carbohydrate metabolic process	biological_process	GO:0005975
4990	6082	beta-glucosidase activity	molecular_function	GO:0008422
4994	4283	electron transport	biological_process	GO:0006118
4994	9710	oxidoreductase activity	molecular_function	GO:0016491
4994	12251	heme binding	molecular_function	GO:0020037
4994	21336	transition metal ion binding	molecular_function	GO:0046914
4994	2854	L-lactate dehydrogenase (cytochrome) activity	molecular_function	GO:0004460
4996	2290	catalytic activity	molecular_function	GO:0003824
